CarName,CarYear,CarModel,EngineCapacity(l),HorsePower,CarFuel,CarTransmission,CarDrive,CarOdo(KM),carPrice,carPriceMin,highPrice,goodPrice,defltPrice,removed,minPrice
Chery Tiggo 7 Pro Max,2023,1.5 CVT Prestige,1.5,147,бензин,вариатор,передний,0,2639900,2344900.0,0,0,0,0,1
Chery Tiggo 7 Pro Max,2023,1.5 CVT Ultimate,1.5,147,бензин,вариатор,передний,0,2789900,2494900.0,0,0,0,0,1
Chery Tiggo 4 Pro,2023,1.5 CVT Family,1.5,113,бензин,вариатор,передний,0,2239900,1979900.0,0,0,0,0,1
Chery Tiggo 4 Pro,2023,1.5 CVT Family,1.5,113,бензин,вариатор,передний,0,2239900,1979900.0,0,0,0,0,1
Toyota Vista,1992,2.0 VE,2.0,140,бензин,АКПП,передний,250,135000,,0,1,0,0,0
Subaru Impreza,2011,1.5 i-L,1.5,110,бензин,механика,передний,145,800000,,0,0,1,0,0
Лада 21099,1997,1.5 MT 21099-00 Стандарт,1.5,70 ,бензин,механика,передний,242,57000,,0,1,0,0,0
Volkswagen Polo,2012,1.6 MPI MT Comfortline,1.6,105,бензин,механика,передний,300,380000,,0,0,0,0,0
Лада 2114 Самара,2008,1.6 MT 21144-20-010,1.6,81 ,бензин,механика,передний,240,120000,,0,1,0,0,0
Subaru Forester,2007,2.0X AT ZL,2.0,158,бензин,АКПП,4WD,190,820000,,0,0,1,0,0
Toyota Vista,1992,,2.0,140,бензин,АКПП,передний,432,120000,,0,1,0,0,0
Nissan Cefiro,2001,2.5 25 Excimo G,2.5,210,бензин,АКПП,передний,200,115000,,0,0,0,0,0
Nissan Qashqai,2011,2.0 CVT 4WD SE+,2.0,141,бензин,вариатор,4WD,115,1232000,,1,0,0,0,0
Toyota Corolla Fielder,2005,1.8 S,1.8,132,бензин,АКПП,передний,200,647000,,1,0,0,0,0
Toyota Corolla,2003,1.5 X L package,1.5,109,бензин,АКПП,передний,193,454000,,0,0,1,0,0
Mazda Atenza,2003,,2.0,144,бензин,АКПП,передний,274,335000,,0,1,0,0,0
SsangYong Rexton,2018,2.2T D AT AWD,2.2,181,дизель,АКПП,4WD,134,2290000,,0,1,0,0,0
Honda Fit,2018,1.5 Hybrid F,1.5,110,гибрид,робот,передний,107,1150000,,0,0,1,0,0
Toyota Prius,2012,,1.8,99 ,гибрид,вариатор,передний,266,900000,,0,0,1,0,0
Mazda Mazda6,2012,2.5 AT Sport,2.5,170,бензин,АКПП,передний,176,750000,,0,0,0,0,0
Toyota Camry,2022,2.5 AT GR Sport,2.5,200,бензин,АКПП,передний,0,4161558,3861558.0,0,0,0,0,1
Audi A3,2015,,1.4,125,бензин,робот,передний,123,1099000,,0,0,0,0,0
Honda Stepwgn,2009,2.0 G L package,2.0,150,бензин,вариатор,передний,201,1099000,,0,0,1,0,0
Mazda Mazda6,2016,2.5 AT Active,2.5,192,бензин,АКПП,передний,132,1520000,,0,1,0,0,0
Hyundai Tucson,2022,,2.0,186,дизель,АКПП,4WD,0,3120000,3090000.0,0,0,0,0,1
Kia Cerato,2021,1.6 AT Prestige,1.6,128,бензин,АКПП,передний,17,1869000,,0,0,1,0,0
Honda Stepwgn,2009,2.0 G L package,2.0,150,бензин,вариатор,передний,201,1099000,,0,0,1,0,0
Mazda Mazda6,2016,2.5 AT Active,2.5,192,бензин,АКПП,передний,132,1520000,,0,1,0,0,0
Hyundai Tucson,2022,,2.0,186,дизель,АКПП,4WD,0,3120000,3090000.0,0,0,0,0,1
Kia Cerato,2021,1.6 AT Prestige,1.6,128,бензин,АКПП,передний,17,1869000,,0,0,1,0,0
Suzuki Ignis,2002,,1.3,83 ,бензин,автомат,передний,263,305000,,0,0,0,0,0
Infiniti QX55,2021,2.0 CVT Essential Proassist,2.0,249,бензин,вариатор,4WD,12,5100000,,0,0,1,0,0
Toyota Fortuner,2018,,2.8,177,дизель,АКПП,4WD,93,3050000,,0,0,1,0,0
Toyota Camry,2021,2.5,2.5,анс,бензин,АКПП,передний,7,3320000,,0,0,1,0,0
Mazda Mazda6,2019,,2.5,194,бензин,АКПП,передний,63,2280000,,0,0,1,0,0
Chery Tiggo 4,2021,1.5T DCT Cosmo,1.5,147,бензин,робот,передний,9,1670000,,0,0,1,0,0
Kia Sportage,2012,2.0 AT 4WD Prestige,2.0,150,бензин,АКПП,4WD,168,1299000,,0,0,1,0,0
Subaru Outback,2007,2.5 AWD AT FQ,2.5,165,бензин,АКПП,4WD,238,880000,,0,0,1,0,0
Nissan Qashqai,2012,,1.6,117,бензин,вариатор,передний,114,910000,,0,0,1,0,0
Mercedes-Benz GLK-Class,2012,GLK 300 4MATIC AT Особая серия,GLK,249,бензин,АКПП,4WD,130,2099000,,1,0,0,0,0
Toyota Corolla Spacio,2001,1.5 X S limited,1.5,110,бензин,АКПП,передний,251,490000,,0,0,0,1,0
Hyundai Santa Fe,2016,,2.0,186,дизель,АКПП,4WD,96,1880000,,0,0,1,0,0
Audi RS6,2008,,5.0,580,бензин,АКПП,4WD,100,1465000,,0,0,0,0,0
Chevrolet Niva,2019,,1.7,80 ,бензин,механика,4WD,70,780000,,0,0,1,0,0
Ford EcoSport,2017,,1.6,122,бензин,автомат,передний,98,1050000,,0,0,1,0,0
Kia Mohave,2021,3.0 AT 4WD Premium,3.0,249,дизель,АКПП,4WD,15,4650000,,0,1,0,0,0
Renault Fluence,2012,,1.6,106,бензин,механика,передний,224,470000,,0,1,0,0,0
Renault Kaptur,2019,,1.6,114,бензин,вариатор,передний,78,1230000,,0,0,1,0,0
Nissan Teana,2012,,2.5,182,бензин,вариатор,передний,162,870000,,0,1,0,0,0
Hyundai Tucson,2023,,2.0,150,бензин,АКПП,4WD,0,3099000,3059000.0,0,0,0,0,1
Mazda CX-4,2022,,2.0,158,бензин,АКПП,передний,0,2600000,,0,0,0,0,0
Renault Koleos,2008,2.5 CVT 4x4 Privilege,2.5,171,бензин,вариатор,4WD,178,849000,,0,0,1,0,0
Kia Sorento,2023,,2.5,179,бензин,автомат,4WD,0,4190000,,0,0,0,0,0
Hyundai Tucson,2023,,2.0,150,бензин,АКПП,передний,0,2990000,,0,0,0,0,0
Nissan Tiida Latio,2010,1.5 15S FOUR 4WD,1.5,109,бензин,АКПП,4WD,180,649000,,1,0,0,0,0
Nissan Almera,2018,1.6 AT Comfort AC,1.6,102,бензин,АКПП,передний,127,699000,,0,0,1,0,0
Kia K5,2020,,2.0,150,бензин,АКПП,передний,40,2180000,,0,1,0,0,0
Hyundai Solaris,2013,,1.6,123,бензин,механика,передний,112,630000,,0,0,1,0,0
Mercedes-Benz C-Class,2005,C200 Kompressor AT Elegance,C20,163,бензин,АКПП,задний,256,599000,,0,0,1,0,0
Subaru Forester,2004,2.0 X,2.0,137,бензин,АКПП,4WD,212,759000,,1,0,0,0,0
Kia Ceed,2017,,1.6,130,бензин,АКПП,передний,70,1175000,,0,1,0,0,0
Suzuki Baleno,2022,1.5 AT GL,1.5,103,бензин,АКПП,передний,0,2100000,,0,0,0,0,0
Hyundai Solaris,2012,1.6 AT Dynamic,1.6,123,бензин,АКПП,передний,149,730000,,0,0,1,0,0
Honda Freed Spike,2014,1.5 Just Selection,1.5,88 ,гибрид,вариатор,передний,112,949000,,0,0,1,0,0
Toyota Nadia,1999,2.0 S selection D-4,2.0,145,бензин,АКПП,передний,300,500000,,0,0,0,1,0
Honda Avancier,1999,2.3 L,2.3,150,бензин,АКПП,передний,257,330000,,0,0,0,0,0
Toyota Alphard,2004,,3.0,220,бензин,АКПП,передний,82,780000,,0,0,0,0,0
Honda CR-V,2002,2.4 AT 4WD LX,2.4,160,бензин,АКПП,4WD,162,710000,,0,0,1,0,0
Subaru Forester,2005,,2.0,300,бензин,автомат,4WD,175,740000,,0,0,1,0,0
Mercedes-Benz GLC Coupe,2017,,2.0,211,бензин,АКПП,4WD,87,3890000,,0,0,1,0,0
Mitsubishi Space Star,2018,1.2 CVT Top,1.2,80 ,бензин,вариатор,передний,63,1050000,,0,0,0,0,0
Chevrolet Tracker,2014,,1.8,141,бензин,механика,передний,105,900000,,0,0,0,0,0
Honda Accord,2019,,2.0,212,гибрид,автомат,передний,63,2400000,,0,0,0,0,0
Nissan Serena,2017,,2.0,150,бензин,вариатор,передний,124,1750000,,0,0,1,0,0
Skoda Kodiaq,2018,,2.0,180,бензин,робот,4WD,101,2370000,,0,0,1,0,0
Toyota Highlander,2021,,3.5,249,бензин,АКПП,4WD,21,5095000,,0,1,0,0,0
Mercedes-Benz E-Class,2017,,2.0,184,бензин,АКПП,задний,80,2130000,,0,0,0,0,0
Toyota RAV4,2016,,2.0,146,бензин,вариатор,4WD,54,2030000,,0,0,1,0,0
Haval F7,2022,2.0 SAT 4WD Premium,2.0,190,бензин,робот,4WD,9,2700000,,0,0,1,0,0
Mazda CX-5,2014,,2.5,192,бензин,АКПП,4WD,194,1510000,,0,0,1,0,0
Changan UNI-K,2023,2.0 AT Tech АWD,2.0,226,бензин,АКПП,4WD,0,3999999,,0,0,0,0,0
Лада Гранта,2022,,1.6,90 ,бензин,механика,передний,0,866900,,0,0,0,0,0
Changan UNI-K,2023,,2.0,226,бензин,АКПП,4WD,2,4100000,,0,0,1,0,0
Toyota Land Cruiser Prado,2021,4.0,4.0,анс,бензин,АКПП,4WD,0,8128780,,0,0,0,0,0
Toyota Camry,2022,,2.5,209,бензин,автомат,передний,0,4150000,,0,0,0,0,0
Nissan Qashqai,2019,,2.0,144,бензин,вариатор,4WD,54,2380000,,1,0,0,0,0
Toyota Prius,2013,1.8 S Touring Selection MY COORDE,1.8,99 ,гибрид,вариатор,передний,98,1360000,,1,0,0,0,0
Toyota Camry,2007,,2.4,167,бензин,АКПП,передний,250,780000,,0,0,1,0,0
Лада 2114 Самара,2007,1.6 MT Базовая,1.6,80 ,бензин,механика,передний,44,140000,,0,0,1,0,0
Hyundai Tucson,2008,2.0 CRDi MT 4WD GLS,2.0,112,дизель,механика,4WD,216,570000,,0,0,0,0,0
Skoda Octavia,2017,1.8 TSI DSG Ambition,1.8,180,бензин,робот,передний,103,1540000,,0,0,1,0,0
Lifan Solano,2016,,1.5,100,бензин,механика,передний,98,510000,,0,0,1,0,0
Toyota Caldina,1996,,1.5,100,бензин,АКПП,передний,250,160000,,0,0,0,0,0
Subaru Forester,2003,,2.0,125,бензин,АКПП,4WD,175,690000,,0,0,1,0,0
Lexus RX300,2001,3.0 AT,3.0,201,бензин,АКПП,4WD,396,750000,,0,0,1,0,0
Haval Jolion,2022,1.5 DCT Premium,1.5,143,бензин,робот,передний,2,2337000,,0,0,1,0,0
Mitsubishi Outlander,2007,,3.0,220,бензин,АКПП,4WD,291,980000,,0,0,1,0,0
Toyota Corona Premio,1998,2.0 G,2.0,145,бензин,АКПП,передний,350,380000,,1,0,0,0,0
BMW X6,2017,xDrive 30d AT M Sport,xDr,249,дизель,АКПП,4WD,98,4750000,,1,0,0,0,0
Daihatsu Mira e:S,2012,660 G,660,52 ,бензин,вариатор,передний,143,450000,,1,0,0,0,0
BMW X4,2020,xDrive 30d AT M Sport,xDr,249,дизель,АКПП,4WD,61,5615000,,0,0,1,0,0
BMW 5-Series,2021,520d AT xDrive,520,190,дизель,АКПП,4WD,14cертифицирован,6500000,,1,0,0,0,0
BMW X5,2022,,3.0,340,дизель,АКПП,4WD,7,11227000,,0,0,1,0,0
BMW X4,2019,xDrive M40d AT Base,xDr,326,дизель,АКПП,4WD,55,4899000,,0,0,1,0,0
Nissan Sunny,2003,,1.5,109,бензин,АКПП,передний,216,310000,,0,0,1,0,0
Mercedes-Benz E-Class,2013,,2.0,184,бензин,АКПП,задний,160,1870000,,0,0,0,0,0
BMW 7-Series,2021,730Ld AT xDrive M Sport Pro,730,249,дизель,АКПП,4WD,3cертифицирован,13050000,,1,0,0,0,0
Lexus RX350,2010,3.5 AT Premium,3.5,277,бензин,АКПП,4WD,213,1830000,,0,0,1,0,0
Chevrolet Lanos,2009,,1.5,86 ,бензин,механика,передний,300,155000,,0,0,1,0,0
Nissan Tiida,2007,,1.6,110,бензин,АКПП,передний,173,455000,,0,0,1,0,0
Mitsubishi Lancer,2010,,1.8,143,бензин,вариатор,передний,170,720000,,0,0,1,0,0
Hyundai Tucson,2022,,2.0,150,бензин,АКПП,4WD,1,3249000,,0,0,1,0,0
Nissan Patrol,2011,,5.6,405,бензин,АКПП,4WD,224,2050000,,0,0,1,0,0
BMW 7-Series,1997,,3.5,235,бензин,АКПП,задний,299,589000,,1,0,0,0,0
Hyundai Santa Fe,2016,,2.0,186,дизель,АКПП,4WD,78,1910000,,0,0,1,0,0
Lexus RX350,2013,,3.5,277,бензин,АКПП,4WD,144,2600000,,0,0,1,0,0
Chevrolet Lacetti,2008,,1.6,109,бензин,АКПП,передний,217,370000,,0,0,1,0,0
Toyota Regius,1999,,2.7,145,бензин,АКПП,4WD,316,580000,,0,0,0,0,0
Nissan X-Trail,2008,2.5 MT SE,2.5,169,бензин,механика,4WD,289,989000,,0,0,1,0,0
Honda CR-V,1996,2.0,2.0,130,бензин,АКПП,4WD,360,280000,,0,0,0,0,0
Mazda Mazda3,2006,,1.6,105,бензин,АКПП,передний,184,430000,,0,0,1,0,0
Honda Freed,2013,,1.5,88 ,гибрид,вариатор,передний,99,1180000,,1,0,0,0,0
Lexus LX570,2016,,5.7,367,бензин,АКПП,4WD,117,6900000,,0,0,1,0,0
Nissan Qashqai,2019,,2.0,144,бензин,вариатор,передний,78,1550000,,0,0,1,0,0
Volkswagen Touareg,2013,,3.6,249,бензин,АКПП,4WD,234,2120000,,0,0,1,0,0
Mitsubishi Outlander,2007,,3.0,220,бензин,АКПП,4WD,110,1030000,,0,0,1,0,0
BMW X5,2021,,4.4,530,бензин,АКПП,4WD,1,13499000,,0,0,1,0,0
Opel Astra,2008,,1.8,140,бензин,механика,передний,200,459000,,0,0,1,0,0
Renault Logan,2020,,1.6,82 ,бензин,механика,передний,21,790000,,0,1,0,0,0
Lexus GS300,2008,,3.0,249,бензин,АКПП,задний,425,1500000,,1,0,0,0,0
Лада Веста Кросс,2020,,1.6,106,бензин,механика,передний,44,1280000,,0,0,1,0,0
Kia K5,2019,,2.0,160,бензин,АКПП,передний,47,1830000,,0,0,0,0,0
Honda Odyssey,2003,,2.4,160,бензин,АКПП,4WD,219,710000,,0,0,1,0,0
Mazda MPV,2002,2.5 VS,2.5,170,бензин,АКПП,передний,254,425000,,0,0,1,0,0
Subaru Forester,2016,2.5i CVT Limited,2.5,170,бензин,вариатор,4WD,122,1587000,,0,0,1,0,0
Лада 2114 Самара,2006,1.5 MT Базовая,1.5,77 ,бензин,механика,передний,151,245000,,1,0,0,0,0
Toyota RAV4,2021,2.5 AT 4WD Style,2.5,199,бензин,АКПП,4WD,1,4900000,,1,0,0,0,0
BMW X5,2022,xDrive 40d AT M Sport Pro,xDr,340,дизель,АКПП,4WD,7,10950000,,0,0,1,0,0
Toyota Wish,2010,,1.8,144,бензин,вариатор,передний,139,1129000,,0,0,1,0,0
Toyota Camry,2011,,2.5,181,бензин,АКПП,передний,209,1390000,,0,0,1,0,0
Toyota Esquire,2019,,1.8,99 ,гибрид,вариатор,передний,132,2100000,,0,0,1,0,0
Changan CS55 Plus,2022,1.5 AMT Luxe,1.5,181,бензин,робот,передний,0,2535000,,0,0,0,0,0
Toyota Highlander,2022,3.5 AT Люкс Safety,3.5,249,бензин,АКПП,4WD,1,6999000,,0,0,1,0,0
Toyota Corolla,2003,1.5 X,1.5,109,бензин,АКПП,передний,275,595000,,1,0,0,0,0
Kia Optima,2020,,2.4,188,бензин,АКПП,передний,55,1900000,,0,1,0,0,0
Лада 4x4 2121 Нива,2002,1.7 MT,1.7,79 ,бензин,механика,4WD,245,310000,,1,0,0,0,0
Nissan Cefiro,1994,2.5 25 Excimo G,2.5,190,бензин,АКПП,передний,280,185000,,1,0,0,0,0
Mazda CX-9,2018,,2.5,231,бензин,АКПП,4WD,34,3450000,,0,0,1,0,0
Nissan Murano,2010,,3.5,249,бензин,вариатор,4WD,170,1150000,,0,0,1,0,0
Nissan Patrol,2011,,5.6,405,бензин,АКПП,4WD,256,1980000,,0,0,1,0,0
Toyota Vitz,2001,1.5 RS,1.5,110,бензин,АКПП,передний,149,500000,,1,0,0,0,0
Toyota Corolla,1992,,1.3,85 ,бензин,автомат,передний,278,115000,,0,0,0,0,0
Лада 4x4 2121 Нива,2013,1.7 MT Стандарт,1.7,83 ,бензин,механика,4WD,150,313000,,0,1,0,0,0
Chevrolet Cruze,2005,1.3 S Limited II,1.3,88 ,бензин,АКПП,передний,155,355000,,0,0,1,0,0
Skoda Octavia,2012,,1.4,122,бензин,робот,передний,143,770000,,0,0,1,0,0
Honda Stepwgn,2006,2.0 G,2.0,155,бензин,АКПП,передний,195,850000,,0,0,1,0,0
Toyota Corolla Spacio,2005,1.8 X G edition 4WD,1.8,125,бензин,АКПП,4WD,230,699000,,1,0,0,0,0
Toyota Corolla,1992,,1.5,105,бензин,механика,передний,567,150000,,0,0,1,0,0
Toyota Camry,2018,2.5 AT SE,2.5,203,бензин,АКПП,передний,53,2177000,,0,0,1,0,0
Land Rover Range Rover Sport,2012,3.0 TD AT HSE,3.0,245,дизель,АКПП,4WD,142,1600000,,0,1,0,0,0
Toyota Vitz,2010,1.0 F intelligent package,1.0,71 ,бензин,вариатор,передний,100,685000,,1,0,0,0,0
Лада Гранта,2022,,1.6,90 ,бензин,механика,передний,0,863000,713000.0,0,0,0,0,1
Лада Гранта,2022,,1.6,90 ,бензин,механика,передний,0,855900,,0,0,0,0,0
Лада Нива Легенд,2022,,1.7,83 ,бензин,механика,4WD,0,884900,,0,0,0,0,0
Лада Нива Тревел,2023,,1.7,80 ,бензин,механика,4WD,0,1182900,1032900.0,0,0,0,0,1
Лада Нива Тревел,2023,,1.7,80 ,бензин,механика,4WD,0,1236900,1086900.0,0,0,0,0,1
Лада Нива Легенд,2023,,1.7,83 ,бензин,механика,4WD,0,821900,671900.0,0,0,0,0,1
Kia Carens,2009,,2.0,145,бензин,автомат,передний,121,662000,,0,1,0,0,0
Citroen C4,2010,1.6i AT VTR Pack,1.6,120,бензин,АКПП,передний,133,399000,,0,0,1,0,0
Mitsubishi Lancer,2007,,1.5,109,бензин,АКПП,передний,99,615000,,0,0,1,0,0
Лада 1111 Ока,2002,0.6 MT 11113,0.6,33 ,бензин,механика,передний,38,100000,,1,0,0,0,0
Toyota Highlander,2013,3.5 AT Comfort,3.5,273,бензин,АКПП,4WD,150,1800000,,0,0,1,0,0
Hyundai Creta,2020,,1.6,123,бензин,АКПП,передний,42,1820000,,0,0,1,0,0
BMW X5,2006,4.8si AT xDrive,4.8,360,бензин,АКПП,4WD,250,990000,,0,0,1,0,0
Hyundai Tucson,2022,2.0 CRDi AT 4WD Lifestyle Plus,2.0,186,дизель,АКПП,4WD,0,3527000,3377000.0,0,0,0,0,1
Hyundai Santa Fe,2022,2.2 CRDi DCT 4WD Calligraphy 5 мест,2.2,199,дизель,робот,4WD,0,4950000,4650000.0,0,0,0,0,1
Honda Freed,2011,1.5 G aero  (8-Seater),1.5,118,бензин,вариатор,передний,133,927000,,0,0,1,0,0
Toyota RAV4,2016,2.0 CVT 4WD Executive,2.0,152,бензин,вариатор,4WD,132,2050000,,0,0,1,0,0
Toyota C-HR,2018,1.2 G-T,1.2,116,бензин,вариатор,передний,29,1850000,,0,0,1,0,0
Chery Tiggo 8 Pro,2023,1.6 DCT Dreamline,1.6,186,бензин,робот,передний,0,2945900,2615900.0,0,0,0,0,1
УАЗ Хантер,2009,2.7 MT,2.7,128,бензин,механика,4WD,130,320000,,0,0,1,0,0
Toyota Tank,2017,1.0 Custom G-T,1.0,98 ,бензин,вариатор,передний,82,995000,,0,0,1,0,0
Nissan Teana,2011,2.5 CVT Premium,2.5,182,бензин,вариатор,передний,201,1200000,,1,0,0,0,0
Лада 2107,1998,1.6 MT 21074,1.6,75 ,бензин,механика,задний,79,55000,,0,0,1,0,0
Mazda Familia,2000,1.5 LS,1.5,110,бензин,АКПП,передний,250,139000,,0,0,0,0,0
Toyota Corolla,2013,,1.6,122,бензин,вариатор,передний,144,1025000,,0,0,1,0,0
Honda Fit,2004,,1.3,86 ,бензин,вариатор,передний,383,385000,,0,0,1,0,0
Toyota Corolla Fielder,2011,1.5 X 4WD,1.5,105,бензин,вариатор,4WD,99,890000,,0,0,1,0,0
Kia Sorento,2018,2.2 VGT AT 2WD Prestige No.1 Edition 7 seats,2.2,202,дизель,АКПП,передний,111,2560000,,0,0,1,0,0
Лада 2107,1999,1.6 MT 21074,1.6,75 ,бензин,механика,задний,162,70000,,0,0,1,0,0
Toyota Highlander,2011,3.5 AT Luxe (7 мест),3.5,273,бензин,АКПП,4WD,112,2200000,,1,0,0,0,0
Kia Soul,2023,1.6 AT Luxe,1.6,123,бензин,АКПП,передний,0,2490900,,0,0,0,0,0
Ford Focus,2006,1.6 AT Ghia,1.6,100,бензин,АКПП,передний,80,415000,,1,0,0,0,0
Лада 2114 Самара,2011,,1.6,81 ,бензин,механика,передний,135,225000,,0,0,1,0,0
Hyundai Sonata,1996,,2.0,105,бензин,механика,передний,350,59000,,0,0,0,0,0
Volkswagen Tiguan,2009,2.0 TSI AT Track&Field,2.0,170,бензин,АКПП,4WD,292,930000,,0,0,1,0,0
Hyundai Creta,2022,,1.6,123,бензин,АКПП,передний,0,2040000,1990000.0,0,0,0,0,1
Toyota Camry,2021,3.5 AT GR Sport,3.5,249,бензин,АКПП,передний,38,3550000,,0,0,1,0,0
Hyundai Santa Fe,2022,,2.5,180,бензин,АКПП,4WD,0,3600000,,0,0,0,0,0
Hyundai Tucson,2022,,2.0,150,бензин,АКПП,4WD,0,3290000,,0,0,0,0,0
Hyundai Tucson,2023,,2.0,150,бензин,АКПП,передний,0,2990000,,0,0,0,0,0
Toyota RAV4,2023,,2.0,171,бензин,автомат,4WD,0,3999614,,0,0,0,0,0
Volkswagen Touareg,2010,,3.6,280,бензин,АКПП,4WD,235,1515000,,0,0,0,0,0
Hyundai Tucson,2022,,2.0,150,бензин,АКПП,4WD,0,3200000,,0,0,0,0,0
Kia Ceed,2022,,1.6,128,бензин,АКПП,передний,0,2050000,,0,0,0,0,0
Lexus LX600,2022,3.4 AT VIP,3.4,415,бензин,АКПП,4WD,1,20000000,,0,0,1,0,0
Volkswagen Touareg,2010,,3.6,280,бензин,АКПП,4WD,235,1515000,,0,0,0,0,0
Hyundai Tucson,2022,,2.0,150,бензин,АКПП,4WD,0,3200000,,0,0,0,0,0
Kia Ceed,2022,,1.6,128,бензин,АКПП,передний,0,2050000,,0,0,0,0,0
Lexus LX600,2022,3.4 AT VIP,3.4,415,бензин,АКПП,4WD,1,20000000,,0,0,1,0,0
Chevrolet Lacetti,2007,1.6 AT Platinum,1.6,109,бензин,АКПП,передний,187,405000,,0,0,1,0,0
Toyota Premio,2002,1.8 X,1.8,132,бензин,АКПП,передний,260,600000,,0,0,1,0,0
Mazda Bongo Friendee,1999,,2.0,105,бензин,АКПП,задний,400,230000,,0,0,0,0,0
Honda Freed Spike,2015,1.5 Premium Edition,1.5,88 ,гибрид,вариатор,передний,137,1139000,,0,0,1,0,0
Kia Picanto,2018,1.2 AT GT Line,1.2,84 ,бензин,АКПП,передний,45,1250000,,1,0,0,0,0
Toyota Land Cruiser,2012,4.5 TD AT Люкс,4.5,235,дизель,АКПП,4WD,238,2820000,,0,1,0,0,0
