,Mark,Model,CarModel,CarYear,EngineCapacity(l),HorsePower,CarFuel,CarTransmission,CarDrive,CarOdo(KM),carPrice,carPriceMin,highPrice,goodPrice,defltPrice,removed,minPrice
7630,Toyota,Highlander,,2022,2.5,248,гибрид,автомат,4WD,0,5200000,,0,0,0,0,0
7631,Skoda,Octavia,TSI Green tec DSG Elegance,2014,1.4,140,бензин,робот,передний,224,910000,,0,0,0,0,0
7632,Hyundai,Tucson,AT 4WD GLS,2008,2.0,142,бензин,АКПП,4WD,184,907000,,1,0,0,0,0
7633,Chery,Tiggo 7 Pro,,2022,1.5,147,бензин,вариатор,передний,7,2025000,,0,1,0,0,0
7634,Kia,Carnival,,2021,2.2,199,дизель,АКПП,передний,35,3550000,,0,1,0,0,0
7635,Hyundai,Sonata,,2019,2.0,150,бензин,АКПП,передний,39,2050000,,0,0,0,0,0
7636,Toyota,Land Cruiser,,2018,4.5,249,дизель,АКПП,4WD,172,5494000,,0,1,0,0,0
7637,Lexus,ES250,,2018,2.5,200,бензин,АКПП,передний,49,3250000,,0,1,0,0,0
7638,Kia,K5,MPI AT Comfort,2021,2.0,150,бензин,АКПП,передний,15,2300000,,0,1,0,0,0
7639,BMW,X5,,2021,3.0,400,дизель,АКПП,4WD,5,11700000,,0,0,1,0,0
7640,Volkswagen,Tiguan,,2020,1.4,150,бензин,робот,передний,69,2230000,,0,0,1,0,0
7641,Toyota,Camry,AT Люкс Safety,2022,2.5,200,бензин,АКПП,передний,15,3700000,,0,0,1,0,0
7642,BMW,5-Series,,2012,2.0,184,бензин,АКПП,задний,99,1450000,,0,0,1,0,0
7643,Nissan,X-Trail,,2021,2.5,171,бензин,вариатор,4WD,22,2800000,,0,0,1,0,0
7644,Volkswagen,Touareg,,2013,3.6,249,бензин,АКПП,4WD,75,2200000,,0,1,0,0,0
7645,Kia,Mohave,,2022,3.0,249,дизель,АКПП,4WD,19,5000000,,0,1,0,0,0
7646,Hyundai,Santa Fe,,2017,2.0,186,дизель,АКПП,передний,90,2150000,,0,0,1,0,0
7647,Audi,Q7,,2020,2.0,252,бензин,АКПП,4WD,42,7800000,,0,0,1,0,0
7648,Toyota,Land Cruiser Prado,,2021,2.7,163,бензин,АКПП,4WD,33,4450000,,0,1,0,0,0
7649,Лада,2114 Самара,MT 21144-20-010,2011,1.6,81,бензин,механика,передний,125,279000,,1,0,0,0,0
7650,Toyota,RAV4,L V E specification,1995,2.0,135,бензин,механика,4WD,256,255000,,0,0,0,0,0
7651,Kia,Rio,,2004,1.5,97,бензин,механика,передний,285,168000,,0,0,0,0,0
7652,Mazda,CX-3,XD Touring Diesel Turbo 4WD,2015,1.5,105,дизель,АКПП,4WD,140,1320000,,0,0,1,0,0
7653,Toyota,Vista,Etoile,1994,1.8,125,бензин,механика,передний,300,100000,,0,0,0,0,0
7654,Mazda,Demio,,2000,1.3,83,бензин,АКПП,передний,150,245000,,1,0,0,0,0
7655,Subaru,Forester,,2012,2.0,150,бензин,АКПП,4WD,185,1210000,,0,0,0,0,0
7656,Hyundai,Creta,,2021,1.6,123,бензин,АКПП,передний,40,1950000,,0,0,0,0,0
7657,Honda,Vezel,,2014,1.5,132,гибрид,робот,4WD,119,1380000,,0,0,1,0,0
7658,Ford,Galaxy,,2009,2.0,140,дизель,автомат,передний,220,995000,,0,0,0,0,0
7659,Toyota,Land Cruiser Prado,AT Престиж,2022,2.7,163,бензин,АКПП,4WD,1,6290000,,0,0,1,0,0
7660,Audi,A6,,2013,2.0,180,бензин,вариатор,передний,155,1279000,,0,1,0,0,0
7661,Toyota,ist,,2002,1.5,105,бензин,АКПП,4WD,241,489000,,1,0,0,0,0
7662,Honda,Vezel,,2018,1.5,132,гибрид,робот,передний,117,1880000,,0,0,1,0,0
7663,Toyota,Land Cruiser Prado,,2012,2.7,163,бензин,АКПП,4WD,156,2725000,,0,0,1,0,0
7664,Audi,Q7,,2019,2.0,252,бензин,АКПП,4WD,70,4499000,,0,0,1,0,0
7665,Toyota,RAV4,,2015,2.5,180,бензин,АКПП,4WD,122,1950000,,0,0,1,0,0
7666,Toyota,Alphard,,2012,2.4,167,бензин,автомат,4WD,148,2135000,,0,0,0,0,0
7667,Mercedes-Benz,S-Class,,2022,2.9,330,дизель,автомат,4WD,1,17990000,,0,0,0,0,0
7668,Honda,Jazz,,2009,1.3,100,бензин,автомат,передний,255,665000,,0,0,0,0,0
7669,Honda,Freed,,2012,1.5,88,гибрид,вариатор,передний,96,1083000,,0,0,1,0,0
7670,Kia,Sportage,MPI AT 4WD Luxe,2023,2.0,150,бензин,АКПП,4WD,2,3299000,,0,0,1,0,0
7671,Kia,Seltos,,2022,1.6,177,бензин,робот,передний,7,2579000,,0,0,1,0,0
7672,Hyundai,ix35,,2011,2.0,150,бензин,АКПП,4WD,174,1313000,,1,0,0,0,0
7673,Kia,Sorento,,2021,2.5,179,бензин,автомат,4WD,66,3700000,,0,0,0,0,0
7674,Toyota,Vitz,,2009,1.0,71,бензин,вариатор,передний,239,565000,,0,0,1,0,0
7675,Hyundai,Solaris,,2014,1.6,123,бензин,механика,передний,52,815000,,0,0,1,0,0
7676,Toyota,Roomy,,2017,1.0,69,бензин,вариатор,передний,80,1065000,,1,0,0,0,0
7677,Honda,Fit Shuttle,,2012,1.3,88,гибрид,вариатор,передний,110,865000,,0,0,1,0,0
7678,Honda,N-WGN,,2014,0.7,58,бензин,вариатор,передний,127,770000,,1,0,0,0,0
7679,Volkswagen,Touareg,,2020,3.0,286,дизель,автомат,4WD,83,6490000,,0,0,0,0,0
7680,Infiniti,FX35,,2008,3.5,307,бензин,АКПП,4WD,285,1450000,,0,0,1,0,0
7681,Toyota,Fortuner,MT Стандарт,2018,2.7,166,бензин,механика,4WD,119,2800000,,0,0,1,0,0
7682,Toyota,Probox,,2018,1.5,109,бензин,вариатор,передний,124,989000,,0,0,1,0,0
7683,Nissan,Bluebird Sylphy,,2016,1.8,131,бензин,автомат,передний,73,1145000,,0,0,0,0,0
7684,Toyota,Land Cruiser Prado,,2021,4.0,282,бензин,автомат,4WD,1,7987000,,0,0,0,0,0
7685,Honda,Civic,,2012,1.8,142,бензин,АКПП,передний,142,950000,,0,0,1,0,0
7686,Toyota,Corolla Fielder,,2012,1.5,105,бензин,вариатор,4WD,244,840000,,0,0,1,0,0
7687,Volkswagen,Passat CC,,2012,1.8,152,бензин,робот,передний,206,1140000,,0,0,1,0,0
7688,BMW,5-Series,,2014,2.0,184,бензин,АКПП,задний,120,1600000,,0,1,0,0,0
7689,MINI,Countryman,АТ Cooper S ALL4,2010,1.6,184,бензин,АКПП,4WD,185,1050000,,0,0,0,0,0
7690,Nissan,X-Trail,,2008,2.0,141,бензин,вариатор,4WD,216,935000,,0,0,1,0,0
7691,Audi,A3,,2012,1.2,105,бензин,робот,передний,241,720000,,0,0,0,0,0
7692,Opel,Zafira,,2012,1.4,140,бензин,АКПП,передний,187,950000,,0,0,1,0,0
7693,Suzuki,Grand Vitara,,2001,2.7,172,бензин,автомат,4WD,195,569000,,0,0,0,0,0
7694,Toyota,Vitz,,2018,1.0,69,бензин,вариатор,передний,57,865000,,0,0,1,0,0
7695,Audi,A4,,2012,1.8,170,бензин,вариатор,передний,170,955000,,0,1,0,0,0
7696,Toyota,Vitz,,2018,1.3,95,бензин,вариатор,4WD,84,985000,,0,0,1,0,0
7697,Lexus,GX460,,2022,4.6,296,бензин,АКПП,4WD,1,8899200,,0,0,1,0,0
7698,Mitsubishi,Xpander,MIVEC AT 2WD Cross,2022,1.5,105,бензин,АКПП,передний,1,2266000,,0,0,1,0,0
7699,Toyota,Fortuner,,2022,2.8,200,дизель,АКПП,4WD,1,5150000,,0,0,1,0,0
7700,Toyota,Estima,,2009,2.4,170,бензин,вариатор,передний,146,1499000,,0,0,1,0,0
7701,Chevrolet,Captiva,AWD AT LTZ 7 seats,2012,3.0,258,бензин,АКПП,4WD,175,1150000,,0,0,1,0,0
7702,Lexus,RX350h,,2022,2.5,250,гибрид,автомат,4WD,1,10490000,,0,0,0,0,0
7703,Skoda,Superb,,2021,2.0,190,бензин,робот,передний,1,4635000,,1,0,0,0,0
7704,Skoda,Kodiaq,,2022,2.0,180,бензин,робот,4WD,1,5365000,,0,0,1,0,0
7705,Honda,Stream,,2009,1.8,140,бензин,АКПП,передний,123,1030000,,0,0,1,0,0
7706,Toyota,Corolla Fielder,,2018,1.5,74,гибрид,вариатор,передний,83,1380000,,0,0,1,0,0
7707,Audi,Q5,,2019,2.0,190,дизель,автомат,4WD,68,3590000,,0,0,1,0,0
7708,Mazda,CX-7,,2011,2.3,238,бензин,АКПП,4WD,185,995000,,0,0,0,0,0
7709,Honda,Fit,,2011,1.3,99,бензин,вариатор,передний,84,799000,,0,0,1,0,0
7710,Honda,Vezel,,2017,1.5,132,гибрид,робот,4WD,72,2010000,,1,0,0,0,0
7711,Honda,Freed,,2011,1.5,88,гибрид,вариатор,передний,88,1035000,,0,0,1,0,0
7712,Infiniti,QX80,,2015,5.6,405,бензин,АКПП,4WD,202,3300000,,0,0,1,0,0
7713,Лада,Ларгус,,2021,1.6,106,бензин,механика,передний,40,1575000,,0,0,1,0,0
7714,Mazda,Mazda6,,2014,2.5,192,бензин,АКПП,передний,160,1495000,,0,0,1,0,0
7715,Honda,Stepwgn,,2015,1.5,150,бензин,вариатор,передний,109,1472000,,0,1,0,0,0
7716,Kia,K5,GDI AT Style,2022,2.5,194,бензин,АКПП,передний,22,3050000,,0,1,0,0,0
7717,Genesis,GV80,e-VGT AT 4WD 7 seats,2020,3.0,273,дизель,АКПП,4WD,24,6600000,,1,0,0,0,0
7718,Honda,Pilot,,2008,3.5,257,бензин,АКПП,4WD,181,1199000,,0,0,1,0,0
7719,Лада,Гранта,,2018,1.6,87,бензин,механика,передний,40,559000,,0,0,1,0,0
7720,Ford,Focus,,2011,1.4,80,бензин,механика,передний,250,539000,,0,0,1,0,0
7721,Honda,Civic,,2007,1.8,140,бензин,робот,передний,168,529000,,0,0,1,0,0
7722,Mercedes-Benz,C-Class,,2004,1.8,163,бензин,автомат,задний,250,529000,,0,0,1,0,0
7723,Hyundai,Matrix,,2007,1.6,103,бензин,АКПП,передний,190,499000,,0,0,1,0,0
7724,Toyota,Corolla,,2005,1.4,97,бензин,механика,передний,182,479000,,0,0,1,0,0
7725,Honda,Torneo,,2001,2.0,145,бензин,автомат,передний,272,429000,,0,0,0,0,0
7726,Toyota,Yaris,,2007,1.0,69,бензин,механика,передний,179,429000,,0,0,0,0,0
7727,Kia,Picanto,,2007,1.1,64,бензин,автомат,передний,120,399000,,0,0,0,0,0
7728,Suzuki,Liana,,2005,1.6,107,бензин,механика,4WD,186,329000,,0,0,0,0,0
7729,Лада,Приора,,2011,1.6,98,бензин,механика,передний,153,299000,,0,0,1,0,0
7730,Toyota,Land Cruiser,,2002,4.7,238,бензин,АКПП,4WD,200,1449000,,0,1,0,0,0
7731,Kia,Sportage,,2010,2.0,141,бензин,механика,передний,155,649000,,0,1,0,0,0
7732,Skoda,Rapid,,2018,1.6,90,бензин,механика,передний,50,899000,,0,1,0,0,0
7733,Hyundai,Solaris,,2018,1.4,99,бензин,автомат,передний,175,779000,,0,0,0,0,0
7734,Lexus,GX460,,2010,4.6,296,бензин,АКПП,4WD,110,2849000,,0,0,1,0,0
7735,Nissan,Teana,,2011,2.5,182,бензин,вариатор,передний,137,979000,,0,0,1,0,0
7736,Honda,Accord,,2018,1.5,192,бензин,вариатор,передний,36,1899000,,0,0,1,0,0
7737,Toyota,Corolla Fielder,,2018,1.5,74,гибрид,вариатор,передний,65,1229000,,0,0,1,0,0
7738,Infiniti,FX37,,2011,3.7,333,бензин,АКПП,4WD,186,1429000,,0,1,0,0,0
7739,Honda,Accord,,2008,2.4,201,бензин,АКПП,передний,224,949000,,0,0,1,0,0
7740,SsangYong,Kyron,,2008,2.0,141,дизель,АКПП,4WD,315,599000,,0,0,1,0,0
7741,Mazda,CX-5,,2015,2.0,150,бензин,АКПП,4WD,156,1779000,,0,0,1,0,0
7742,Skoda,Rapid,,2018,1.6,110,бензин,АКПП,передний,60,1099000,,0,0,0,0,0
7743,Subaru,Tribeca,,2008,3.6,258,бензин,АКПП,4WD,204,699000,,0,0,0,0,0
7744,Nissan,Tiida,MТ Tekna,2012,1.8,126,бензин,механика,передний,106,470000,,0,0,0,0,0
7745,Volkswagen,Touareg,,2012,3.6,249,бензин,АКПП,4WD,203,1723000,,0,0,1,0,0
7746,Renault,Duster,MT 4x4 Expression,2016,1.6,114,бензин,механика,4WD,145,985000,,0,0,1,0,0
7747,Nissan,Pathfinder,dCi AT SE,2010,2.5,190,дизель,АКПП,4WD,231,1330000,,0,0,1,0,0
7748,Mercedes-Benz,C-Class,,2015,1.6,156,бензин,АКПП,задний,62,1784000,,0,0,1,0,0
7749,Subaru,Impreza,,2004,1.5,100,бензин,АКПП,передний,209,399000,,0,0,1,0,0
7750,Лада,Гранта,MT Classic,2021,1.6,90,бензин,механика,передний,41,649000,,0,1,0,0,0
7751,Hyundai,Santa Fe,R VGT 4WD AT Inspiration 5 seats,2018,2.0,186,дизель,АКПП,4WD,72,2830000,,0,0,1,0,0
7752,Nissan,Teana,CVT Luxury,2015,2.5,173,бензин,вариатор,передний,120,1330000,,0,0,1,0,0
7753,Mitsubishi,Outlander,CVT Intense,2007,2.4,170,бензин,вариатор,4WD,217,899000,,0,0,1,0,0
7754,Hyundai,Tucson,AT 4WD High-Tech,2018,2.0,149,бензин,АКПП,4WD,69,2125000,,0,0,1,0,0
7755,Honda,Accord,AT Executive,2003,2.4,190,бензин,АКПП,передний,290,700000,,0,0,0,1,0
7756,Toyota,Vitz,Jewela,2018,1.0,69,бензин,вариатор,передний,58,799000,,0,0,1,0,0
7757,Subaru,Impreza,,2010,1.5,110,бензин,АКПП,передний,173,599999,,0,0,1,0,0
7758,Toyota,Land Cruiser Prado,AT Стандарт,2021,2.7,163,бензин,АКПП,4WD,0,5216480,,0,0,0,0,0
7759,Toyota,Hilux, MT Комфорт,2021,2.4,150,дизель,механика,4WD,0,4806500,,0,0,0,0,0
7760,Toyota,Land Cruiser Prado,,2022,2.8,200,дизель,АКПП,4WD,0,8065000,,0,0,0,0,0
7761,Toyota,Highlander,,2022,3.5,249,бензин,АКПП,4WD,0,6220000,,0,0,0,0,0
7762,Infiniti,QX80,AT Luxe Sensory (8-местный),2018,5.6,405,бензин,АКПП,4WD,19,7150000,,0,0,1,0,0
7763,Toyota,Highlander,AT Luxe (7 мест),2011,3.5,273,бензин,АКПП,4WD,174,1799000,,0,0,1,0,0
7764,Toyota,Harrier,G package FOUR,1998,3.0,220,бензин,АКПП,4WD,332,690000,,0,0,1,0,0
7765,Honda,Accord,Euro R,2008,2.0,220,бензин,механика,передний,174,1300000,,1,0,0,0,0
7766,Mazda,Capella,Li,2001,1.8,125,бензин,АКПП,передний,440,275000,,0,0,1,0,0
7767,Subaru,Forester,S/20 limited,1998,2.0,137,бензин,АКПП,4WD,190,400000,,0,0,1,0,0
7768,Hyundai,Santa Fe,R VGT 4WD AT Exclusive 5 seats,2019,2.2,202,дизель,АКПП,4WD,1,2770000,,0,1,0,0,0
7769,Lexus,RX300, AT AWD Premium,2022,2.0,238,бензин,АКПП,4WD,0,6980000,,0,0,0,0,0
7770,Lexus,RX300, AT AWD Premium,2022,2.0,238,бензин,АКПП,4WD,0,7320000,,0,0,0,0,0
7771,Lexus,RX300, AT AWD Premium,2022,2.0,238,бензин,АКПП,4WD,0,6980000,,0,0,0,0,0
7772,Hyundai,Tucson,,2007,2.0,142,бензин,механика,4WD,200,280000,,0,0,0,0,0
7773,Toyota,Camry,AT Luxe,2008,3.5,277,бензин,АКПП,передний,245,748000,,0,1,0,0,0
7774,Toyota,ist,F,2003,1.3,87,бензин,АКПП,передний,252,465000,,0,0,1,0,0
7775,Toyota,Camry,Lumiere,1992,1.8,125,бензин,АКПП,передний,292,185000,,0,0,0,1,0
7776,Honda,Inspire,25V Navi,1998,2.5,200,бензин,АКПП,передний,400,365000,,0,0,0,0,0
7777,Subaru,Legacy B4,,1999,2.0,115,бензин,механика,4WD,300,260000,,0,0,0,0,0
7778,Nissan,Patrol,,2012,5.6,405,бензин,АКПП,4WD,116,2790000,,1,0,0,0,0
7779,Honda,Stream,,2001,1.7,130,бензин,АКПП,передний,468,440000,,0,0,1,0,0
7780,Land,Rover Discovery,TD AT HSE,2011,3.0,245,дизель,АКПП,4WD,200,1500000,,0,1,0,0,0
7781,Hyundai,Tucson,,2022,2.0,186,дизель,АКПП,4WD,0,2990000,2940000.0,0,0,0,0,1
7782,Hyundai,Santa Fe,AT GLS 02E,2007,2.7,189,бензин,АКПП,4WD,315,950000,,0,0,1,0,0
7783,Toyota,Corolla Runx,X,2002,1.5,109,бензин,АКПП,передний,219,435000,,0,0,1,0,0
7784,Haval,Jolion,DCT 4WD Premium,2023,1.5,150,бензин,робот,4WD,0,2389000,,0,0,0,0,0
7785,Haval,H9,AT Premium,2022,2.0,218,бензин,АКПП,4WD,0,4299000,3999000.0,0,0,0,0,1
7786,Haval,Jolion,DCT 4WD Premium,2023,1.5,150,бензин,робот,4WD,0,2389000,2339000.0,0,0,0,0,1
7787,Haval,Dargo,GDIT DCT AWD Tech Plus,2022,2.0,192,бензин,робот,4WD,0,3279000,3229000.0,0,0,0,0,1
7788,Haval,Dargo,GDIT DCT AWD Tech Plus,2022,2.0,192,бензин,робот,4WD,0,3279000,3229000.0,0,0,0,0,1
7789,Haval,F7x,4WD SAT Tech Plus,2022,2.0,190,бензин,робот,4WD,0,3099000,3094000.0,0,0,0,0,1
7790,Haval,F7,SAT Elite,2022,1.5,150,бензин,робот,передний,0,2279000,2179000.0,0,0,0,0,1
7791,Haval,F7,,2023,1.5,150,бензин,робот,4WD,0,2679000,2629000.0,0,0,0,0,1
7792,Toyota,Camry Gracia,,1999,2.2,140,бензин,АКПП,передний,228,485000,,1,0,0,0,0
7793,Haval,Jolion,DCT 4WD Elite,2022,1.5,150,бензин,робот,4WD,0,2169000,2119000.0,0,0,0,0,1
7794,Chery,Tiggo 7 Pro Max,CVT Ultimate,2022,1.5,147,бензин,вариатор,передний,0,2504900,,0,0,0,0,0
7795,Chery,Tiggo 4 Pro,T CVT Style,2023,1.5,147,бензин,вариатор,передний,0,2099000,,0,0,0,0,0
7796,Chery,Tiggo 8,DCT Prestige,2023,1.5,147,бензин,робот,передний,0,2329900,,0,0,0,0,0
7797,Chery,Tiggo 8 Pro Max, DCT AWD Ultimate,2023,2.0,197,бензин,робот,4WD,0,3325000,,0,0,0,0,0
7798,Chery,Tiggo 7 Pro Max,CVT Ultimate,2022,1.5,147,бензин,вариатор,передний,0,2504900,,0,0,0,0,0
7799,Chery,Tiggo 8,DCT Prestige,2022,1.5,147,бензин,робот,передний,0,2329900,,0,0,0,0,0
7800,Chery,Tiggo 7 Pro,CVT Prestige,2022,1.5,147,бензин,вариатор,передний,0,2254900,,0,0,0,0,0
7801,Toyota,Corolla,,1998,1.3,85,бензин,АКПП,передний,275,255000,,0,0,0,1,0
7802,Volkswagen,Touareg,,2011,3.6,280,бензин,АКПП,4WD,220,1450000,,0,1,0,0,0
7803,Mercedes-Benz,E-Class,,2011,1.8,184,бензин,АКПП,задний,125,1220000,,0,1,0,0,0
7804,Land,Rover Range Rover Evoque,,2013,2.2,150,дизель,АКПП,4WD,190,1450000,,0,1,0,0,0
7805,Audi,Q5,,2014,3.0,272,бензин,АКПП,4WD,140,1370000,,0,0,0,0,0
7806,Porsche,Cayenne,,2011,4.8,400,бензин,АКПП,4WD,158,1720000,,0,0,0,0,0
7807,Audi,Q5,,2014,3.0,272,бензин,АКПП,4WD,140,1370000,,0,0,0,0,0
7808,Porsche,Cayenne,,2011,4.8,400,бензин,АКПП,4WD,158,1720000,,0,0,0,0,0
7809,Honda,Civic,,2008,1.8,140,бензин,автомат,передний,250,525000,,0,1,0,0,0
7810,Лада,Гранта,,2019,1.6,106,бензин,робот,передний,8,770000,,0,0,1,0,0
7811,Hyundai,Kona,,2018,1.6,177,бензин,робот,4WD,29,1970000,,0,0,1,0,0
7812,Mitsubishi,Outlander,,2018,2.0,146,бензин,вариатор,4WD,90,1910000,,0,0,1,0,0
7813,Kia,Rio,,2010,1.4,95,бензин,механика,передний,115,476000,,0,1,0,0,0
7814,Hyundai,Santa Fe,,2013,2.4,175,бензин,АКПП,4WD,145,1470000,,0,0,1,0,0
7815,Renault,Kaptur,,2017,2.0,143,бензин,АКПП,4WD,62,1400000,,0,0,1,0,0
7816,Hyundai,Tucson,,2015,1.6,177,бензин,робот,4WD,111,1660000,,0,0,1,0,0
7817,Honda,Civic,,2009,1.3,95,гибрид,вариатор,передний,150,681000,,0,0,1,0,0
7818,Лада,4x4 2121 Нива,,2020,1.7,83,бензин,механика,4WD,40,720000,,0,0,1,0,0
7819,Kia,Sportage,,2014,2.0,150,бензин,АКПП,4WD,180,1270000,,0,0,1,0,0
7820,Hyundai,ix35,,2012,2.0,150,бензин,механика,передний,140,990000,,0,0,1,0,0
7821,Ford,Focus,,2018,1.6,105,бензин,механика,передний,52,920000,,0,1,0,0,0
7822,Mazda,CX-5,,2020,2.5,194,бензин,АКПП,4WD,59,2930000,,0,0,1,0,0
7823,Land,Rover Freelander,,2012,2.2,190,дизель,АКПП,4WD,190,1230000,,0,1,0,0,0
7824,Volkswagen,Jetta,,2020,1.6,110,бензин,АКПП,передний,15,1840000,,0,0,1,0,0
7825,Chevrolet,Spark,,2016,1.0,75,бензин,автомат,передний,55,880000,,0,0,0,0,0
7826,Kia,Optima,,2017,2.4,188,бензин,АКПП,передний,126,1420000,,0,1,0,0,0
7827,Kia,Optima,,2017,2.4,188,бензин,АКПП,передний,126,1420000,,0,1,0,0,0
7828,Ford,Kuga,,2014,2.0,140,дизель,робот,4WD,132,1200000,,0,0,1,0,0
7829,Peugeot,408,AT Active,2013,1.6,120,бензин,АКПП,передний,184,510000,,0,0,1,0,0
7830,Mazda,Mazda6,,2018,2.0,150,бензин,АКПП,передний,42,1870000,,0,0,1,0,0
7831,Volkswagen,Passat,TSI Tiptronic,2016,1.8,170,бензин,АКПП,передний,99,1350000,,0,1,0,0,0
7832,Renault,Arkana,,2021,1.3,150,бензин,автомат,передний,6,1860000,,0,0,1,0,0
7833,Kia,Rio,,2010,1.4,95,бензин,механика,передний,240,430000,,0,1,0,0,0
7834,Audi,A6,,2012,3.0,245,дизель,робот,4WD,172,1490000,,0,0,1,0,0
7835,Nissan,Murano,,2020,3.5,249,бензин,вариатор,4WD,46,3450000,,0,0,1,0,0
7836,Mitsubishi,Pajero Sport,,2010,2.5,178,дизель,АКПП,4WD,278,1310000,,0,0,1,0,0
7837,Lexus,RX330,AT 4WD,2005,3.3,230,бензин,АКПП,4WD,201,950000,,0,0,0,0,0
7838,Hyundai,Tucson,,2022,2.0,186,дизель,АКПП,4WD,0,3340000,3290000.0,0,0,0,0,1
7839,Toyota,Sprinter,XE Vintage,1999,1.3,85,бензин,АКПП,передний,200,175000,,0,1,0,0,0
7840,Toyota,Venza,AT 4WD Престиж,2013,2.7,185,бензин,АКПП,4WD,248,2099000,,0,0,1,0,0
7841,Toyota,RAV4,AT Sol,2007,2.0,152,бензин,АКПП,4WD,158,1230000,,1,0,0,0,0
7842,Honda,Stepwgn,Spada Advanced Package Alpha 4WD 8 seater,2016,1.5,150,бензин,вариатор,4WD,145,1910000,,0,0,1,0,0
